,Date,price_bitcoin,open_bitcoin,high_bitcoin,low_bitcoin,vol_bitcoin,Change_bitcoin_%,price_dowjones,open_dowjones,high_dowjones,low_dowjones,vol_dowjones,change_dowjones,price_nasdaq,open_nasdaq,high_nasdaq,low_nasdaq,vol_nasdaq,change_nasdaq,price_sp,open_sp,high_sp,low_sp,change_sp,trend_bitcoins
2892,2013-05-14,111.4,118.0,119.8,109.4,87.78,5.58,15215.25,15092.15,15219.55,15089.3,124.59,0.82,3462.61,3439.72,3468.67,3439.72,395.21,0.69,1650.34,1633.75,1651.1,1633.75,1.01,8.0
2893,2013-05-13,118.0,114.8,118.9,114.5,26.18,2.75,15091.68,15113.42,15113.42,15053.46,94.28,0.18,3438.79,3429.53,3447.1,3426.67,355.12,0.06,1633.77,1632.1,1636.0,1626.74,0.0,6.0
2894,2013-05-12,114.8,115.6,117.5,112.4,20.6,0.71,15118.49,15082.62,15118.49,15038.18,98.98,0.24,3436.58,3414.84,3436.6,3411.59,370.14,0.8,1633.7,1626.69,1633.7,1623.71,0.43,7.0
2895,2013-05-11,115.6,117.7,118.7,113.0,28.04,1.75,15118.49,15082.62,15118.49,15038.18,98.98,0.24,3436.58,3414.84,3436.6,3411.59,370.14,0.8,1633.7,1626.69,1633.7,1623.71,0.43,7.0
2896,2013-05-10,117.7,112.8,122.5,111.5,77.48,4.34,15118.49,15082.62,15118.49,15038.18,98.98,0.24,3436.58,3414.84,3436.6,3411.59,370.14,0.8,1633.7,1626.69,1633.7,1623.71,0.43,7.0
2897,2013-05-09,112.8,113.2,113.7,108.8,26.95,0.35,15082.62,15105.12,15144.83,15046.87,97.81,0.15,3409.17,3408.94,3428.54,3403.43,386.73,0.12,1626.67,1632.69,1635.01,1623.09,0.37,8.0
2898,2013-05-08,113.2,109.6,116.8,109.5,61.72,3.28,15105.12,15056.2,15106.81,15021.87,113.51,0.32,3413.27,3394.89,3413.27,3389.8,384.61,0.49,1632.69,1625.95,1632.78,1622.7,0.41,6.0
2899,2013-05-07,109.6,112.3,114.0,97.5,139.67,2.36,15056.2,14968.89,15056.67,14968.89,117.23,0.58,3396.63,3398.83,3402.24,3381.04,376.44,0.11,1625.96,1617.55,1626.03,1616.64,0.52,10.0
2900,2013-05-06,112.3,116.0,124.9,106.0,150.07,3.22,14968.89,14973.96,14988.87,14941.09,116.16,0.03,3392.97,3382.33,3396.21,3381.44,334.29,0.42,1617.5,1614.4,1619.77,1614.21,0.19,11.0
2901,2013-05-05,116.0,112.9,118.8,107.0,84.21,2.73,14973.96,14831.58,15009.59,14831.58,119.89,0.96,3378.63,3371.41,3388.12,3370.3,388.72,1.14,1614.42,1597.6,1618.46,1597.6,1.05,10.0
2902,2013-05-04,112.9,98.1,116.3,92.0,132.62,15.09,14973.96,14831.58,15009.59,14831.58,119.89,0.96,3378.63,3371.41,3388.12,3370.3,388.72,1.14,1614.42,1597.6,1618.46,1597.6,1.05,6.0
2903,2013-05-03,98.1,106.3,109.0,79.0,246.48,7.67,14973.96,14831.58,15009.59,14831.58,119.89,0.96,3378.63,3371.41,3388.12,3370.3,388.72,1.14,1614.42,1597.6,1618.46,1597.6,1.05,9.0
2904,2013-05-02,106.3,116.4,126.9,91.1,234.17,8.7,14831.58,14700.95,14834.63,14700.95,91.18,0.89,3340.62,3306.15,3344.9,3305.81,394.59,1.26,1597.59,1582.77,1598.6,1582.77,0.94,12.0
2905,2013-05-01,116.4,139.2,140.1,104.0,180.01,16.41,14700.95,14839.8,14839.8,14687.05,112.62,0.94,3299.13,3325.35,3330.02,3296.51,458.0,0.89,1582.7,1597.55,1597.55,1581.28,0.93,25.0
